DATE,HOUR,KW
2014-02-04,8,15210.148790839454
2014-02-04,9,15012.705726434764
2014-02-04,10,14840.297395182904
2014-02-04,11,14533.376642191564
2014-02-04,12,14239.3193144563
2014-02-04,13,13968.536607323018
2014-02-04,14,13630.437785756065
2014-02-04,15,13353.52208802442
2014-02-04,16,13269.059195492597
2014-02-04,17,13681.244741242412
2014-02-04,18,14690.715321310916
2014-02-04,19,14976.197234113824
2014-02-04,20,14934.9457795325
2014-02-04,21,14604.112747816653
2014-02-04,22,13945.204229516376
2014-02-04,23,13199.2395
2014-02-05,0,12905.57526284447
2014-02-05,1,12935.338124569478
2014-02-05,2,13202.54272408418
2014-02-05,3,13657.83028360404
2014-02-05,4,14466.079137068233
2014-02-05,5,15910.330511150783
2014-02-05,6,17923.141945343996
2014-02-05,7,18769.087885826968
2014-02-05,8,18485.6659637121
2014-02-05,9,18403.10634077444
2014-02-05,10,18178.83760395849
2014-02-05,11,17607.919512101034
2014-02-05,12,17196.396527819215
2014-02-05,13,17022.40842115655
2014-02-05,14,16948.627131046393
2014-02-05,15,17077.0218928776
2014-02-05,16,17723.926152995205
2014-02-05,17,18734.747239196764
2014-02-05,18,19967.883794677928
2014-02-05,19,20259.06052713959
2014-02-05,20,20216.304057377845
2014-02-05,21,19720.581740735444
2014-02-05,22,18731.561436378965
2014-02-05,23,17886.0497
2014-02-06,0,17568.67839495596
2014-02-06,1,17574.495893937637
2014-02-06,2,17734.68314706521
2014-02-06,3,17929.533672654026
2014-02-06,4,18602.54188939781
2014-02-06,5,19685.48032036275
2014-02-06,6,21286.5695442978
2014-02-06,7,21804.428192107087
2014-02-06,8,21433.869435837187
2014-02-06,9,21424.467762840315
2014-02-06,10,21324.528045662948
2014-02-06,11,20867.597319447832
2014-02-06,12,20362.578329815668
2014-02-06,13,19889.296577096487
2014-02-06,14,19601.822403326725
2014-02-06,15,19473.47179510368
2014-02-06,16,19759.880880330544
2014-02-06,17,20314.55381027069
2014-02-06,18,20962.555454579466
2014-02-06,19,20792.4021003716
2014-02-06,20,20346.80150623019
2014-02-06,21,19606.19650062832
2014-02-06,22,18472.16288559365
2014-02-06,23,17555.3442
2014-02-07,0,17035.59645269145
2014-02-07,1,16794.048579568003
2014-02-07,2,16714.407575701836
2014-02-07,3,16740.310899135806
2014-02-07,4,17056.750732200962
2014-02-07,5,17960.195807468368
2014-02-07,6,19268.439882176182
2014-02-07,7,19638.573063899312
2014-02-07,8,19298.67905634595
2014-02-07,9,19089.361678847657
2014-02-07,10,18757.628689413235
2014-02-07,11,18166.30061957301
2014-02-07,12,17697.724583104857
2014-02-07,13,17392.91439675218
2014-02-07,14,17290.30208006697
2014-02-07,15,17234.65805989281
2014-02-07,16,17452.0992410917
2014-02-07,17,17908.755202500797
2014-02-07,18,18390.90131501805
2014-02-07,19,18162.21266238713
2014-02-07,20,17798.22091553735
2014-02-07,21,17213.56039674138
2014-02-07,22,16342.8273611601
2014-02-07,23,15526.7987
2014-02-08,0,15001.21450506848
2014-02-08,1,14663.272584700067
2014-02-08,2,14499.770281437788
2014-02-08,3,14481.71536785057
2014-02-08,4,14582.855653714236
2014-02-08,5,14958.809103729189
2014-02-08,6,15546.68332317623
2014-02-08,7,16071.8595552611
2014-02-08,8,16456.077397655285
2014-02-08,9,16641.76915557196
2014-02-08,10,16356.401068187964
2014-02-08,11,15503.6869071191
2014-02-08,12,14317.682705960664
2014-02-08,13,13096.214445574236
2014-02-08,14,12115.190432055111
2014-02-08,15,11512.536343346372
2014-02-08,16,11225.866305771777
2014-02-08,17,11550.355261519491
2014-02-08,18,12605.05924969078
2014-02-08,19,12974.065980109475
2014-02-08,20,13035.81609173062
2014-02-08,21,12965.276376829352
2014-02-08,22,12646.330511967344
2014-02-08,23,12208.044
2014-02-09,0,11916.93746590658
2014-02-09,1,11749.993259796467
2014-02-09,2,11618.244597425177
2014-02-09,3,11608.313749115703
2014-02-09,4,11716.09461614426
2014-02-09,5,12014.977007280351
2014-02-09,6,12469.266860330565
2014-02-09,7,12957.205320185378
2014-02-09,8,13415.981823151167
2014-02-09,9,13617.073502027704
2014-02-09,10,13523.696709933263
2014-02-09,11,13248.387901848557
2014-02-09,12,13044.099438935684
2014-02-09,13,12658.13815283428
2014-02-09,14,12360.55538903844
2014-02-09,15,12330.17411278221
2014-02-09,16,12611.928582387796
2014-02-09,17,13165.768272636056
2014-02-09,18,14011.33841904078
2014-02-09,19,14394.754929943892
2014-02-09,20,14419.233205243472
2014-02-09,21,14146.659090097444
2014-02-09,22,13454.725900969835
2014-02-09,23,12761.8087
2014-02-10,0,12362.554367538873
2014-02-10,1,12276.97326010919
2014-02-10,2,12411.968745286102
2014-02-10,3,12765.100168833056
2014-02-10,4,13414.21033542532
2014-02-10,5,14686.897004800125
2014-02-10,6,16548.393892500564
2014-02-10,7,17333.335777204036
2014-02-10,8,17062.931929000242
2014-02-10,9,17138.88421737712
2014-02-10,10,17359.984308073897
2014-02-10,11,17506.537573311783
2014-02-10,12,17573.284721551147
2014-02-10,13,17582.17201430617
2014-02-10,14,17616.282943616032
2014-02-10,15,17757.249241483398
2014-02-10,16,18144.097507166625
2014-02-10,17,18846.8845021678
2014-02-10,18,19524.90963712276
2014-02-10,19,19540.13541515532
2014-02-10,20,19211.701964553715
2014-02-10,21,18480.455789392112
2014-02-10,22,17312.542110367653
2014-02-10,23,16367.7429
2014-02-11,0,15831.304381643846
2014-02-11,1,15588.224527796723
2014-02-11,2,15483.984193555569
2014-02-11,3,15480.193905916538
2014-02-11,4,15882.1169635897
2014-02-11,5,16954.324330941698
2014-02-11,6,18414.17064848477
2014-02-11,7,19010.58253332664
2014-02-11,8,18794.656046713
2014-02-11,9,18806.912470490035
2014-02-11,10,18741.87218719745
2014-02-11,11,18659.44767827675
2014-02-11,12,18520.6984453748
2014-02-11,13,18195.230118981966
2014-02-11,14,17679.74219719055
2014-02-11,15,17548.487946052122
2014-02-11,16,17774.1455863458
2014-02-11,17,18260.73733852128
2014-02-11,18,18939.26471855452
2014-02-11,19,18929.627741351684
2014-02-11,20,18594.22128182344
2014-02-11,21,17821.92884721589
2014-02-11,22,16610.429092959956
2014-02-11,23,15561.839000000004
2014-02-12,0,15015.638181785836
2014-02-12,1,14670.144080316482
2014-02-12,2,14576.852647283204
2014-02-12,3,14825.735121564698
2014-02-12,4,15329.780479093111
2014-02-12,5,16275.074593305088
2014-02-12,6,17672.580554268046
2014-02-12,7,18078.818829310967
2014-02-12,8,17395.548532576373
2014-02-12,9,16753.545899513898
2014-02-12,10,15813.869337998653
2014-02-12,11,14868.54724899522
2014-02-12,12,14003.927316926578
2014-02-12,13,13303.399665746983
2014-02-12,14,12658.387109792178
2014-02-12,15,12237.927800277748
2014-02-12,16,12182.85359835852
2014-02-12,17,12607.591935633753
2014-02-12,18,13945.239780693448
2014-02-12,19,14504.198669746436
2014-02-12,20,14748.867919977996
2014-02-12,21,14737.932296095616
2014-02-12,22,14124.381412822471
2014-02-12,23,13450.6362
2014-02-13,0,13126.158559902702
2014-02-13,1,13108.3303196552
2014-02-13,2,13280.108012440778
2014-02-13,3,13703.339699637376
2014-02-13,4,14304.89847351143
2014-02-13,5,15430.927868432644
2014-02-13,6,17190.68340550343
2014-02-13,7,17457.356266544604
2014-02-13,8,16262.697395156378
2014-02-13,9,15021.528014901089
2014-02-13,10,13996.39633697262
2014-02-13,11,13040.498533244105
2014-02-13,12,12245.012541116575
2014-02-13,13,11661.432922944365
2014-02-13,14,11165.69390203953
2014-02-13,15,10885.40571856606
2014-02-13,16,10737.489498837444
2014-02-13,17,10994.703719465868
2014-02-13,18,11887.836438775064
2014-02-13,19,12280.691870273498
2014-02-13,20,12380.696048793065
2014-02-13,21,12150.940626799407
2014-02-13,22,11442.586528264625
2014-02-13,23,10693.1532
2014-02-14,0,10310.910554828391
2014-02-14,1,10199.564379160212
2014-02-14,2,10218.191044051811
2014-02-14,3,10387.471865766482
2014-02-14,4,10823.741549568938
2014-02-14,5,11877.8938562323
2014-02-14,6,13500.78746926697
2014-02-14,7,13890.675951672294
2014-02-14,8,13139.54343698434
2014-02-14,9,12464.014925527665
2014-02-14,10,11944.454757805595
2014-02-14,11,11493.632015041752
2014-02-14,12,11140.891801166212
2014-02-14,13,10893.765265047325
2014-02-14,14,10647.762709815986
2014-02-14,15,10455.57291010429
2014-02-14,16,10413.944670468138
2014-02-14,17,10515.777690272032
2014-02-14,18,11163.405850193083
2014-02-14,19,11323.169343242263
2014-02-14,20,11215.14677016256
2014-02-14,21,11037.245560534668
2014-02-14,22,10706.633545650691
2014-02-14,23,10296.410900000004
2014-02-15,0,10033.84380925816
2014-02-15,1,9957.803549773638
2014-02-15,2,10027.585971370909
2014-02-15,3,10245.644785053675
2014-02-15,4,10627.788556855015
2014-02-15,5,11283.279380851976
2014-02-15,6,12159.024054191064
2014-02-15,7,12759.54561324067
2014-02-15,8,12770.188608312816
2014-02-15,9,12438.676559869864
2014-02-15,10,11932.307372132584
2014-02-15,11,11304.94193550774
2014-02-15,12,10661.358597018763
2014-02-15,13,10160.776887053988
2014-02-15,14,9829.166783960029
2014-02-15,15,9707.941254098168
2014-02-15,16,9610.370101423969
2014-02-15,17,9743.369980829968
2014-02-15,18,10449.26785999959
2014-02-15,19,10763.46305830965
2014-02-15,20,10658.5924457258
2014-02-15,21,10440.405327409202
2014-02-15,22,10023.356044143417
2014-02-15,23,9507.5766
2014-02-16,0,9138.78193176488
2014-02-16,1,8934.232086475462
2014-02-16,2,8850.132961990921
2014-02-16,3,8921.597566225848
2014-02-16,4,9103.49174961536
2014-02-16,5,9407.44282608418
2014-02-16,6,9828.63004706064
2014-02-16,7,10150.967790534656
2014-02-16,8,10590.725339208162
2014-02-16,9,10771.687273713043
2014-02-16,10,10623.557600796586
2014-02-16,11,10317.918092806607
2014-02-16,12,10111.426803575088
2014-02-16,13,9842.822652159812
2014-02-16,14,9657.373657786751
2014-02-16,15,9582.299222685811
2014-02-16,16,9618.443984902731
2014-02-16,17,9841.829699058855
2014-02-16,18,10607.863381861252
2014-02-16,19,10910.443903766136
2014-02-16,20,10599.055792619469
2014-02-16,21,10245.987052717348
2014-02-16,22,9575.631198752615
2014-02-16,23,8761.9913
2014-02-17,0,8162.898619007389
2014-02-17,1,7843.492669472849
2014-02-17,2,7696.610458512519
2014-02-17,3,7706.8178614109265
2014-02-17,4,7929.986548463526
2014-02-17,5,8626.125963523165
2014-02-17,6,9824.262507147752
2014-02-17,7,10374.242913626742
2014-02-17,8,10507.251282246472
2014-02-17,9,10744.883390659716
2014-02-17,10,10944.519686361453
2014-02-17,11,10976.151934294656
2014-02-17,12,10918.533534974067
2014-02-17,13,10889.21255548215
2014-02-17,14,10853.311306018162
2014-02-17,15,10740.252154528573
2014-02-17,16,10722.064409344552
2014-02-17,17,10831.494964636471
2014-02-17,18,11532.733320071902
2014-02-17,19,11778.625782987749
2014-02-17,20,11466.440395229078
2014-02-17,21,10836.734656412506
2014-02-17,22,10001.00201489216
2014-02-17,23,9119.388399999998
2014-02-18,0,8629.303482786956
2014-02-18,1,8479.652991757359
2014-02-18,2,8441.492228672061
2014-02-18,3,8569.99757848419
2014-02-18,4,9028.279012138612
2014-02-18,5,10128.715897470993
2014-02-18,6,11896.582305150549
2014-02-18,7,12494.926371729842
2014-02-18,8,11904.005240869255
2014-02-18,9,11422.971382811143
2014-02-18,10,11122.76817456486
2014-02-18,11,10911.950345083082
2014-02-18,12,10830.711600134253
2014-02-18,13,10869.791952810325
2014-02-18,14,10885.722213561688
2014-02-18,15,10913.993179569596
2014-02-18,16,10986.195925080943
2014-02-18,17,11148.599067081965
2014-02-18,18,11681.025169158764
2014-02-18,19,11988.467218245716
2014-02-18,20,11713.07599857494
2014-02-18,21,11139.420342434436
2014-02-18,22,10149.463868672749
2014-02-18,23,9113.705800000002
2014-02-19,0,8398.478687076478
2014-02-19,1,8023.943898382658
2014-02-19,2,7815.252060793538
2014-02-19,3,7788.326509334718
2014-02-19,4,7963.123648146844
2014-02-19,5,8746.49126636024
2014-02-19,6,10152.851810598571
2014-02-19,7,10853.722881222177
2014-02-19,8,10809.6687862222
2014-02-19,9,10945.038723760415
2014-02-19,10,11062.577885097888
2014-02-19,11,11108.010843231174
2014-02-19,12,11073.074443081478
2014-02-19,13,11063.512770406538
2014-02-19,14,10964.870388693618
2014-02-19,15,10870.010091890235
2014-02-19,16,10931.940339454804
2014-02-19,17,11081.79851037744
2014-02-19,18,11683.01791441307
2014-02-19,19,11834.353981138607
2014-02-19,20,11612.782138243205
2014-02-19,21,11044.187930984184
2014-02-19,22,10172.361054118002
2014-02-19,23,9145.0726
2014-02-20,0,8515.13176285855
2014-02-20,1,8155.210346268936
2014-02-20,2,7948.963724349854
2014-02-20,3,7915.59337638441
2014-02-20,4,8106.801223517182
2014-02-20,5,8872.41535991989
2014-02-20,6,10264.834791470712
2014-02-20,7,10855.89814504371
2014-02-20,8,10783.917705191248
2014-02-20,9,10973.44901597432
2014-02-20,10,11124.179282652469
2014-02-20,11,11058.20713255346
2014-02-20,12,10966.168403824322
2014-02-20,13,10937.028954970185
2014-02-20,14,10803.993942578452
2014-02-20,15,10658.033905258324
2014-02-20,16,10573.642051489873
2014-02-20,17,10598.149383102522
2014-02-20,18,11208.416222042984
2014-02-20,19,11596.344523576756
2014-02-20,20,11517.8276478651
2014-02-20,21,11106.021505912857
2014-02-20,22,10391.773049748705
2014-02-20,23,9657.9726
2014-02-21,0,9272.589436872626
2014-02-21,1,9148.071086442926
2014-02-21,2,9218.037628144648
2014-02-21,3,9543.381344877853
2014-02-21,4,10137.863203433686
2014-02-21,5,11432.369229051435
2014-02-21,6,13382.61826580672
2014-02-21,7,13882.75708378686
2014-02-21,8,13099.849012401608
2014-02-21,9,12476.904014056652
2014-02-21,10,11996.227927486429
2014-02-21,11,11552.595586260702
2014-02-21,12,11152.551730003235
2014-02-21,13,10896.586987595874
2014-02-21,14,10637.706117162728
2014-02-21,15,10450.268659210336
2014-02-21,16,10359.894084402871
2014-02-21,17,10466.6797740741
2014-02-21,18,11088.299708108398
2014-02-21,19,11327.181278509852
2014-02-21,20,11225.296667571309
2014-02-21,21,10954.717545107467
2014-02-21,22,10410.130608593368
2014-02-21,23,9754.7196
2014-02-22,0,9254.324486728105
2014-02-22,1,8986.033756397735
2014-02-22,2,8852.108506275512
2014-02-22,3,8814.4670372262
2014-02-22,4,8988.14703994019
2014-02-22,5,9416.465754221252
2014-02-22,6,10096.101134865956
2014-02-22,7,10613.502071591272
2014-02-22,8,10915.932271128637
2014-02-22,9,10849.785480527658
2014-02-22,10,10687.589522227036
2014-02-22,11,10404.138858447048
2014-02-22,12,10124.49305027653
2014-02-22,13,9851.417675358416
2014-02-22,14,9712.660196723751
2014-02-22,15,9648.060666179596
2014-02-22,16,9626.966292748462
2014-02-22,17,9705.86535087522
2014-02-22,18,10216.240477190178
2014-02-22,19,10413.019037695742
2014-02-22,20,10201.88143617182
2014-02-22,21,9859.437428979438
2014-02-22,22,9353.131529812496
2014-02-22,23,8731.2194
2014-02-23,0,8209.101654414786
2014-02-23,1,7860.456420245409
2014-02-23,2,7669.610389481591
2014-02-23,3,7598.847775220861
2014-02-23,4,7639.925710430926
2014-02-23,5,7879.371514117962
2014-02-23,6,8274.941059367644
2014-02-23,7,8638.494850369128
2014-02-23,8,9201.270990243109
2014-02-23,9,9553.868085901842
2014-02-23,10,9688.12409840172
2014-02-23,11,9733.287610341704
2014-02-23,12,9791.327827647328
2014-02-23,13,9728.580788486672
2014-02-23,14,9730.317718621482
2014-02-23,15,9663.493404781248
2014-02-23,16,9686.58592261948
2014-02-23,17,9848.030386684128
2014-02-23,18,10446.51738282054
2014-02-23,19,10970.211378612452
2014-02-23,20,10797.852420510157
2014-02-23,21,10410.296920842697
2014-02-23,22,9709.279269621124
2014-02-23,23,8973.3183
2014-02-24,0,8532.390414557229
2014-02-24,1,8391.413067114525
2014-02-24,2,8422.17670721568
2014-02-24,3,8618.720703778588
2014-02-24,4,9118.895947164345
2014-02-24,5,10245.967229594393
2014-02-24,6,11985.148274891437
2014-02-24,7,12635.49031074294
2014-02-24,8,12424.185928259716
2014-02-24,9,12406.689459998215
2014-02-24,10,12340.979734606564
2014-02-24,11,12121.57886439296
2014-02-24,12,11776.78838922417
2014-02-24,13,11523.227550548336
2014-02-24,14,11264.847344787237
2014-02-24,15,11144.90330528386
2014-02-24,16,11280.493140170443
2014-02-24,17,11705.416324091057
2014-02-24,18,12457.933757231864
2014-02-24,19,12550.449076469196
2014-02-24,20,12256.13806675243
2014-02-24,21,11688.585143171238
2014-02-24,22,10718.224372684748
2014-02-24,23,9752.861
2014-02-25,0,9163.24218590796
2014-02-25,1,8871.08609877195
2014-02-25,2,8767.773485573469
2014-02-25,3,8824.328900697212
2014-02-25,4,9209.625855532822
2014-02-25,5,10219.504748758622
2014-02-25,6,11802.121636239805
2014-02-25,7,12382.49206696397
2014-02-25,8,12188.899320583569
2014-02-25,9,12207.76184047305
2014-02-25,10,12292.03110781486
2014-02-25,11,12224.421299362502
2014-02-25,12,12113.923623120078
2014-02-25,13,12010.20178577874
2014-02-25,14,11918.31985703275
2014-02-25,15,12004.27742907757
2014-02-25,16,12369.322926184072
2014-02-25,17,12962.682593230878
2014-02-25,18,13738.405721154057
2014-02-25,19,13825.097494789428
2014-02-25,20,13657.72012789635
2014-02-25,21,13215.956924351773
2014-02-25,22,12420.990412325751
2014-02-25,23,11598.875
2014-02-26,0,11272.57401593738
2014-02-26,1,11261.621092926029
2014-02-26,2,11447.111063064183
2014-02-26,3,11819.577828430824
2014-02-26,4,12625.85770854193
2014-02-26,5,13985.749691989638
2014-02-26,6,15869.312010125705
2014-02-26,7,16612.649319231197
2014-02-26,8,16398.223832547093
2014-02-26,9,16210.1376647447
2014-02-26,10,15921.816681380817
2014-02-26,11,15277.198905234383
2014-02-26,12,14614.184417697905
2014-02-26,13,14117.261597933231
2014-02-26,14,13612.086129433535
2014-02-26,15,13334.011777272524
2014-02-26,16,13344.034170839996
2014-02-26,17,13764.40588908934
2014-02-26,18,15005.318529122413
2014-02-26,19,15844.207261917833
2014-02-26,20,15974.553118531056
2014-02-26,21,15699.720037246305
2014-02-26,22,14922.931444522648
2014-02-26,23,14147.7541
2014-02-27,0,13794.32155225037
2014-02-27,1,13766.77100629492
2014-02-27,2,13884.174867422264
2014-02-27,3,14192.035327997168
2014-02-27,4,14783.19814889534
2014-02-27,5,16024.243252812668
2014-02-27,6,17766.541420148566
2014-02-27,7,17811.575168307845
2014-02-27,8,16282.054301979226
2014-02-27,9,15057.676628956582
2014-02-27,10,14082.316990249436
2014-02-27,11,13184.156133274611
2014-02-27,12,12440.07317023526
2014-02-27,13,11966.78676519968
2014-02-27,14,11527.692262100478
2014-02-27,15,11159.081713535508
2014-02-27,16,11254.745760781936
2014-02-27,17,11589.55465951532
2014-02-27,18,12547.42973238254
2014-02-27,19,13306.471061149265
2014-02-27,20,13431.868612243516
2014-02-27,21,13124.016216869562
2014-02-27,22,12397.679752887912
2014-02-27,23,11617.659400000002
2014-02-28,0,11145.552231653604
2014-02-28,1,10958.45536995234
2014-02-28,2,10976.402625515506
2014-02-28,3,11101.516494263968
2014-02-28,4,11498.91373425923
2014-02-28,5,12506.677884681903
2014-02-28,6,13966.630252046873
2014-02-28,7,14156.305860356651
2014-02-28,8,13475.435421122853
2014-02-28,9,12848.343735765744
2014-02-28,10,12236.876203268002
2014-02-28,11,11584.533840582344
2014-02-28,12,11060.008451486998
2014-02-28,13,10877.50341517206
2014-02-28,14,10688.74741140338
2014-02-28,15,10541.835752779236
2014-02-28,16,10505.45157035604
